projis,GEOID,area_fraction
S13403,25021413500,1.000000011545503
S13395,25021414100,0.000354861839543
S13396,25021414100,0.998608285481509
S13397,25021414100,0.000565582983920
S13398,25021414100,1.000000000162311
S13400,25021414100,1.000000000162311
S13403,25021414100,1.000000000162311
S13396,25021414200,0.984161672129674
S13398,25021414200,1.000000001084606
S13400,25021414200,1.000000001084606
S13403,25021414200,1.000000001084606
S13396,25021414300,0.998612784419192
S13398,25021414300,1.000000004094047
S13400,25021414300,1.000000004094047
S13403,25021414300,1.000000004094047
S13395,25021415101,0.990139240445495
S13396,25021415101,0.999999993088400
S13398,25021415101,0.999999993088400
S13400,25021415101,0.999999993088400
S13403,25021415101,0.999999993088400
S13395,25021415103,0.995253914017671
S13396,25021415103,0.996388171998316
S13398,25021415103,1.000000002292405
S13400,25021415103,1.000000002292405
S13403,25021415103,1.000000002292405
S13395,25021415104,0.997699984956241
S13396,25021415104,0.997849666067066
S13398,25021415104,0.999999992651752
S13400,25021415104,0.999999992651752
S13403,25021415104,0.999999992651752
S13395,25021415201,0.999573025295987
S13396,25021415201,0.999732331014257
S13398,25021415201,0.999999991155923
S13400,25021415201,0.999999991155923
S13403,25021415201,0.999999991155923
S13395,25021415202,0.999915215593118
S13396,25021415202,0.999915215593118
S13398,25021415202,1.000000000532743
S13400,25021415202,1.000000000532743
S13403,25021415202,1.000000000532743
S13395,25021415300,0.999644177828652
S13396,25021415300,0.999999997248616
S13398,25021415300,0.999999997248616
S13400,25021415300,0.999999997248616
S13403,25021415300,0.999999997248616
S13395,25021416101,1.000000000000000
S13396,25021416101,1.000000000000000
S13398,25021416101,1.000000000000000
S13400,25021416101,1.000000000000000
S13403,25021416101,1.000000000000000
S13395,25021416102,0.999685744240729
S13396,25021416102,0.999999997581645
S13398,25021416102,0.999999997581645
S13400,25021416102,0.999999997581645
S13403,25021416102,0.999999997581645
S13395,25021416200,0.996280073333666
S13396,25021416200,0.999760549500256
S13398,25021416200,0.999750221924162
S13400,25021416200,0.999750221924162
S13403,25021416200,0.999750221924162
S13395,25021416300,0.992480107935936
S13396,25021416300,0.998328470011437
S13398,25021416300,0.998596733626030
S13400,25021416300,0.998596733626030
S13403,25021416300,0.998596733626030
S13395,25021416400,0.993272149606793
S13396,25021416400,0.999958563848420
S13398,25021416400,0.999954121232353
S13400,25021416400,0.999954121232353
S13403,25021416400,0.999954121232353
S13395,25021417100,0.000163783973796
S13396,25021417100,1.000000008709028
S13398,25021417100,1.000000008709028
S13400,25021417100,1.000000008709028
S13403,25021417100,1.000000008709028
S13395,25021417201,0.000008921771997
S13396,25021417201,0.989744832632309
S13398,25021417201,0.989686271125383
S13400,25021417201,0.989686271125383
S13403,25021417201,0.989686271125383
S13395,25021417202,0.011522938340572
S13396,25021417202,1.000000034677951
S13398,25021417202,1.000000034677951
S13400,25021417202,1.000000034677951
S13403,25021417202,1.000000034677951
S13396,25021417300,1.000000000000000
S13398,25021417300,1.000000000000000
S13400,25021417300,1.000000000000000
S13403,25021417300,1.000000000000000
S13396,25021417400,1.000000000000000
S13398,25021417400,1.000000000000000
S13400,25021417400,1.000000000000000
S13403,25021417400,1.000000000000000
S13396,25021417501,1.000000000000000
S13398,25021417501,1.000000000000000
S13400,25021417501,1.000000000000000
S13403,25021417501,1.000000000000000
S13396,25021417502,1.000000000000000
S13398,25021417502,1.000000000000000
S13400,25021417502,1.000000000000000
